,source_id,ra,ra_error,dec,dec_error,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,ruwe,phot_bp_mean_mag,phot_rp_mean_mag,l,b,phot_g_mean_mag,radial_velocity,radial_velocity_error,probability,stability,label
120,5968074250036932736,252.17188829131774,0.29267654,-41.53313529412088,0.1914787,5.935478086195646,0.31712043,-11.600462249854694,0.41045904,-22.218916333823152,0.31567022,9.902204,17.415354,14.247839,343.03776209356823,2.1587654253841384,15.671677,,,0.6938775510204082,147,1
121,6017533405453196288,249.54138206393532,0.3194222,-39.077194542169586,0.19984156,6.351092578526394,0.36496085,-12.74741622065546,0.42663836,-20.382185682050583,0.34035596,1.0536828,21.612818,17.610518,343.5842221362622,5.282281796598847,19.118877,,,0.17687074829931973,147,1
122,5968084592318708096,252.26073622168414,0.0695759,-41.60788235826041,0.045987047,5.747380893025557,0.080701895,-11.115236023101028,0.10090376,-21.351867459990373,0.08056346,1.1939443,18.626842,15.139438,343.02319093367834,2.059803616831688,16.517403,,,0.8367346938775511,147,1
124,5970378036091641856,254.05210743511861,0.13874751,-39.06815779814625,0.09058467,5.411097600203465,0.15314129,-10.660046737523922,0.18222255,-21.667629376932794,0.15264885,0.9536339,20.422749,16.768822,345.8554280502749,2.612487406456027,18.162231,,,0.3673469387755102,147,1
125,5970383396245755520,253.64425279829672,0.07415059,-39.2398458563439,0.042392526,5.4170505192869784,0.081624635,-11.051719318111946,0.09218852,-21.45133330990543,0.067858584,0.9925904,18.887644,15.537443,345.523047029861,2.7512997912629844,16.870195,,,0.7074829931972789,147,1
126,5968097305407427072,252.28306915979655,0.11135524,-41.500036527801825,0.06788495,4.86436351341885,0.116438836,-11.401004826980822,0.16884005,-20.913587798872378,0.14100622,1.3097245,18.5681,15.488907,343.1166641322469,2.1162340067286185,17.007313,,,0.17006802721088435,147,1
128,5968099328313760128,252.40586647215295,0.094031096,-41.40412056399344,0.05274624,5.676403060296537,0.09736467,-11.121861166572778,0.1379014,-21.32044866523569,0.10060897,1.0589402,19.117569,15.744709,343.2493741123651,2.1071351446598676,17.091297,,,0.8367346938775511,147,1
129,5970393738527271296,253.78217178597632,0.01927063,-38.938382203022485,0.01359683,5.547651648497576,0.027435167,-10.208266488699422,0.029149422,-20.838616254576394,0.027161697,1.0614883,15.486786,13.136666,345.82524069643614,2.857305186688424,14.244635,,,0.3197278911564626,147,1
131,5992705818766544384,245.9744556340418,0.08031657,-42.35164729877744,0.051127918,5.6554813675108795,0.1004655,-12.545916713592348,0.10219303,-20.006223375476047,0.06522804,1.264713,19.148064,15.626143,339.3293370719009,5.0247369512335816,17.068901,,,0.40816326530612246,147,1
132,5968118604120933504,251.2443139441226,0.07186338,-42.46845987876565,0.04802209,5.36168759511507,0.07808351,-11.522358301778109,0.09790755,-20.49729322841973,0.07611713,1.0240221,19.320442,15.525536,341.87786428950403,2.0786380284425445,16.930292,,,0.6938775510204082,147,1
134,5970431087567737600,254.20943115515726,0.042419847,-38.47125841238278,0.026111998,5.81743677615503,0.044418294,-10.745558740140963,0.0561734,-21.842100493135852,0.042595115,0.99369437,17.66298,14.636955,346.3989873265713,2.889179434581444,15.901798,,,0.5374149659863946,147,1
136,5971238124770664064,253.07706869596072,0.13663334,-38.18258421060169,0.08826763,5.822941304292394,0.15329053,-12.272476676613149,0.1891477,-23.355276282659922,0.14346832,1.0417958,20.328945,16.643635,346.06501530814853,3.7616891896486884,18.042667,,,0.17687074829931973,147,1
137,6019061761003919744,250.3400061952494,0.106298976,-38.5924222355515,0.057315815,5.870952056447046,0.11836454,-12.31044179712648,0.1417262,-21.55933636647599,0.11407368,1.3048412,19.615723,15.886326,344.36244437604887,5.1361353400343726,17.321522,,,0.9455782312925171,147,1
139,5990341559507600896,242.90720525029826,0.04762881,-45.22303798335025,0.03453085,5.510133820530759,0.06400106,-14.258847634569456,0.059885107,-20.25190229783853,0.045053486,1.0639657,18.242306,14.974551,335.7263242201204,4.522876914906934,16.307703,,,0.1292517006802721,147,1
140,6019066816191434496,250.1744319212495,0.08274131,-38.48105767926749,0.04465007,5.747906694830644,0.092162825,-12.499580611785458,0.11397959,-21.918360347404953,0.088116325,1.0380807,19.620392,15.99485,344.36104173872604,5.30693897251411,17.380999,,,0.8299319727891157,147,1
141,6019068396739406848,250.318950582982,0.032732394,-38.38966848446181,0.017939169,5.9802051912129075,0.03739674,-12.735262905834343,0.046157904,-22.101927312567106,0.036557022,1.0282699,17.422281,14.474724,344.50496629380046,5.2818598306232545,15.724331,6.2158422,8.1137,0.7210884353741497,147,1
142,5990343689801541760,243.06848440726552,0.020653334,-45.23261787735576,0.01487573,5.562470317856723,0.027587984,-14.474098728920037,0.025196666,-20.522719165004528,0.020190764,0.993711,16.266384,13.579129,335.80273189358064,4.438075251182848,14.770202,-0.2980248,7.6549215,0.14285714285714285,147,1
143,6019072103263625472,250.5872024365892,0.26512873,-38.356499446328385,0.14610283,5.93118845778687,0.28069732,-13.281565584417562,0.3989407,-21.646916582645332,0.2997532,1.0555974,21.206509,17.540016,344.6686910947707,5.1449508481955935,18.994093,,,0.41496598639455784,147,1
144,6019074306615212160,250.41038542161667,0.049134307,-38.34856804962741,0.024648057,5.700495321714686,0.05450048,-11.082243930830227,0.06455286,-20.543211274245895,0.049789347,3.6138544,15.061306,12.673776,344.5833837050118,5.254824767054309,13.801301,-1.5378003,2.8671207,0.6462585034013606,147,1
145,6019078189265936128,250.50942620417857,0.028522683,-38.14266523613483,0.015826982,5.5245721379155786,0.030098828,-11.307664070595475,0.03832789,-20.496408871761204,0.03100754,0.968074,16.69092,13.981497,344.7906893802451,5.331220074814744,15.181724,-18.1225,9.589329,0.7414965986394558,147,1
146,6019083648130676224,250.1041108241678,0.016719094,-38.29156257069512,0.009542633,5.729413120074026,0.018753765,-11.777187613776343,0.022710523,-21.337802854262073,0.019100158,1.028218,15.270391,12.997911,344.46770316132296,5.473283218260869,14.081457,-1.454101,2.8707745,1.0,147,1
147,6019085610970193536,250.1370734154839,0.014651287,-38.226878041749124,0.007686933,5.843284530678761,0.015361124,-11.947052995728415,0.0189388,-21.509344564592496,0.0150010185,0.9120492,9.872945,9.226379,344.53371093401915,5.496451890997367,9.631159,1.6846035,0.5653046,1.0,147,1
148,5943642483220731264,248.14375858383528,0.02393223,-46.06440693171144,0.012909823,5.422347423362944,0.030156724,-11.862644756576772,0.0324023,-20.69660884467975,0.02067179,1.0836128,16.332531,13.657518,337.7163755997586,1.336046215269897,14.858133,,,0.3333333333333333,147,1
149,6019091933163241600,250.2448868534826,0.03414522,-38.139304257499504,0.017990861,5.3765515047745795,0.036573216,-11.119259003609741,0.051248703,-20.243343021703243,0.039271962,1.0671937,17.238008,14.273237,344.65598310877334,5.4903274906635575,15.534742,,,0.48299319727891155,147,1
150,5970467543251393792,253.43200778454124,0.030336667,-38.50087952737836,0.019308414,6.025389310114476,0.034365863,-11.855047008174703,0.04255902,-21.99311022614932,0.032862723,1.0074925,16.91238,14.103003,345.9939363811136,3.344822233179126,15.327758,,,0.8367346938775511,147,1
151,6019099904623549696,250.71217064124633,0.08841196,-38.077873547366245,0.0496587,5.668955574382231,0.10219483,-12.193157936161855,0.120126724,-21.54355512078178,0.08903945,1.026986,18.950201,15.80682,344.94475812401333,5.253049113343429,17.227503,,,0.9523809523809523,147,1
152,5970477610657843456,253.7245935234827,0.039921522,-38.45208340490808,0.026616167,6.012478892878298,0.044693276,-11.854763246639802,0.06169748,-22.421312418577088,0.045882236,1.1345586,17.716896,14.49599,346.17621131535043,3.1974074445176597,15.79883,9.072515,5.645121,0.7346938775510204,147,1
153,5992810753385148032,247.08417445873008,0.048328433,-41.580684222876855,0.039061118,5.444302826261279,0.057271946,-12.049966315698555,0.066089205,-19.630773971366047,0.05744034,1.0007863,18.461517,15.148444,340.46134614368765,4.966129973691436,16.463491,,,0.1360544217687075,147,1
154,5968198146918873472,250.80560619503606,0.17777914,-41.82894354785485,0.105182156,5.363292759093638,0.19166405,-10.767260302638576,0.26266715,-20.124644712906253,0.18254991,0.8879197,20.455381,16.759277,342.149470375595,2.7428164199292957,18.271942,,,0.272108843537415,147,1
155,5968204542152610560,250.59877391394087,0.046815716,-41.827596353833826,0.030915953,5.5794855934179735,0.051326357,-12.112421054417961,0.0650411,-21.707333946660615,0.04952864,1.0328493,18.172373,14.992162,342.049192131318,2.8599625562938513,16.294977,,,0.9387755102040817,147,1
156,6019119760215158272,250.4066066995915,0.017230084,-37.896993449011,0.00945766,5.727110971568809,0.018903092,-11.919413134277804,0.024052398,-21.59439858210827,0.018313376,1.1458937,12.396165,11.050598,344.9235997591053,5.553502583625291,11.799442,-0.6846821,2.5207915,0.9795918367346939,147,1
157,6019119764526367104,250.4111899340812,0.14513439,-37.8932623072004,0.07348112,6.022622160994488,0.15101133,-12.12123743910037,0.19783205,-21.7302856962772,0.14821814,0.9684249,18.889833,16.249699,344.92881305157425,5.553221968449118,17.932085,,,0.8979591836734694,147,1
158,5968211036143533184,250.6313463849614,0.01191636,-41.75940606887686,0.007907123,5.478453853583239,0.013457766,-10.803790093687166,0.017780831,-20.82490820626532,0.013574056,0.781409,10.809956,9.953814,342.1166313732843,2.886477191879783,10.469626,3.1100125,0.68153745,0.6326530612244898,147,1
159,6019129282202131712,250.67420819477667,0.032937087,-37.68486015342236,0.017571256,6.092460591910507,0.038163975,-12.694096117580932,0.045284178,-22.687517759252263,0.034578156,1.1101744,16.939749,14.068693,345.22381131468694,5.532646350415738,15.302019,6.0330005,5.1166916,0.38095238095238093,147,1
160,5968215777787508736,250.6457625074233,0.064092964,-41.629730629218365,0.040164694,5.930789557026161,0.07015941,-12.142062134240435,0.089870386,-21.856117893394895,0.07136015,1.0472084,18.783676,15.402278,342.2216039125711,2.9635554380247155,16.755018,,,0.8843537414965986,147,1
161,5970493171281327872,253.75935995200845,0.015523711,-38.228796225408594,0.009680316,5.944715911936255,0.01656767,-11.402442184101986,0.0213783,-22.31606043784279,0.016209563,1.2081246,14.21251,12.021827,346.36751603954906,3.3162408497654923,13.08301,0.78814745,7.857813,0.7210884353741497,147,1
162,6019134397462403968,250.07190859540626,0.10233778,-38.09854808750088,0.05590906,5.658439653304424,0.10809084,-12.690048353500007,0.14237368,-21.772158767609525,0.107954614,1.1405479,19.670822,16.153683,344.596739779281,5.619571257539772,17.546408,,,0.8231292517006803,147,1
164,5970497023911771008,253.6190566295802,0.044136174,-38.18265841167587,0.027046544,5.917623431520803,0.046189263,-11.68168154591887,0.0581352,-22.092829768464007,0.046917215,1.0266746,17.871788,14.836152,346.33417243770094,3.4310264576230542,16.107773,,,0.7755102040816326,147,1
165,5992832262582281728,246.285311137822,0.032139793,-41.91291876656973,0.02044694,5.710672431987336,0.04362079,-13.916646642468919,0.040298402,-20.860987708506407,0.025049604,1.0005513,17.405714,14.390398,339.8063091067706,5.165868219776243,15.649894,,,0.14285714285714285,147,1
166,6019146526457323776,250.05449269622804,0.18798435,-37.86502189731174,0.092610866,5.561578880991723,0.18817641,-12.491130235999155,0.24733803,-21.853118414048893,0.18764724,1.0625722,20.1615,17.071014,344.76409245876243,5.7838650750162035,18.384047,,,0.7142857142857143,147,1
168,5968230689916267904,251.29473407798204,0.036630876,-41.46401297636576,0.024936033,5.531459252160706,0.04353036,-11.311972154685023,0.05717494,-21.19205322492853,0.04179061,1.0517179,17.607927,14.6342325,342.66511999913115,2.704443688354565,15.911542,,,0.9795918367346939,147,1
169,6019147351090225152,250.19874749978374,0.19036649,-37.83974293010163,0.09856529,6.087272028757023,0.21666645,-13.044669857538482,0.2792088,-22.17985727747832,0.1937258,0.87257224,20.976738,16.883228,344.8586117274595,5.714809814948432,18.301256,,,0.41496598639455784,147,1
170,5992840745115747200,246.50599821674027,0.24329315,-41.6838863503693,0.16365843,5.5019545932995415,0.297867,-13.418379481696206,0.31510204,-20.772594222550545,0.23476508,1.1208962,21.220913,17.456808,340.0864561912095,5.206878007005594,18.922142,,,0.2585034013605442,147,1
171,5968245322837602304,250.84378182843534,0.20650202,-41.301650559809055,0.12479562,5.705679570369465,0.2337207,-12.802703547644628,0.30848503,-21.45146021583539,0.2393638,1.0374467,,,342.56705959341735,3.066731930549052,18.166212,,,0.6394557823129252,147,1
172,5968245327152245504,250.84357244265652,0.06856633,-41.301876188665666,0.03982005,5.714084638607933,0.07741579,-11.33096731570512,0.09137781,-22.72255211367441,0.06887505,1.0970188,18.554209,14.966646,342.56678567475956,3.0667030356174427,16.530788,,,0.3129251700680272,147,1
173,5968253779661362944,250.975264410198,0.039481603,-41.11344141998807,0.024467118,5.728611151687885,0.05122607,-13.142175966858,0.05091761,-21.90331319260016,0.04151897,0.76420695,6.0715814,6.1545897,342.7744157835495,3.115062565945903,6.116977,,,0.5238095238095238,147,1
174,5968260926506331264,251.63205185040835,0.3188571,-41.56172577795704,0.18634279,5.797177959815492,0.32288036,-11.753886907109557,0.44842502,-22.059532730011295,0.31814784,1.8579731,20.128525,16.421728,342.7549333745633,2.4489106143554458,18.17641,,,0.6258503401360545,147,1
176,6019195248562656128,250.40789856072436,0.04308728,-37.39767641290323,0.022286246,5.768192350461823,0.05183863,-12.070077251554526,0.053612627,-21.416617228000913,0.04279116,0.9986085,17.844927,14.867943,345.3030239258517,5.880281962923891,16.145136,,,0.9863945578231292,147,1
177,5970569557342664960,254.83992838322706,0.018635545,-37.80775696810302,0.01182308,6.211545150290082,0.021144018,-11.349101560898976,0.027074277,-22.933910937797975,0.019197075,1.1140285,15.708317,13.217031,347.22807290660313,2.9117941704768904,14.374459,22.951727,5.5249414,0.48299319727891155,147,1
178,6019201845629753600,251.03450800581487,0.033123676,-37.87412039048982,0.021007786,5.637870477657526,0.040017247,-11.273807464682449,0.044086587,-21.234362851990042,0.036007166,1.0357882,17.340569,14.503483,345.2662667044863,5.193342119631912,15.733269,,,0.9863945578231292,147,1
179,6019205492082159232,251.09801429743274,0.02540932,-37.72281777284097,0.015377936,5.601364608088594,0.027895318,-11.399151598917792,0.033460896,-21.245574114617305,0.027095173,1.0552374,16.510534,13.836061,345.4144491051473,5.2536295297500955,15.025105,-11.810389,6.93172,0.9795918367346939,147,1
180,5970576841609407616,254.18452190347298,0.07472817,-38.28269843008754,0.04343369,6.322823940212037,0.08524306,-11.776120801692125,0.113347515,-22.963486391716657,0.076934755,0.989902,,,346.5344439253657,3.0219818676122157,16.678343,,,0.4557823129251701,147,1
181,5970576875969146112,254.1851698271414,0.05396506,-38.28247565887082,0.03335186,6.296295621099365,0.05963682,-11.252000984434734,0.071462296,-22.3311155095344,0.05391683,1.4047508,17.316725,14.403986,346.534935844849,3.0217230513765876,15.710276,,,0.54421768707483,147,1
182,6019209649610667008,250.96001527662526,0.092790075,-37.644645935585785,0.052015074,5.179646660795889,0.09941946,-11.13445266137506,0.12149814,-21.04039791238855,0.09225677,2.4676752,17.539595,14.45453,345.40270970105234,5.387425896061002,15.776616,11.051583,7.605215,0.5510204081632653,147,1
184,5970593231205906176,254.41436436164494,0.015091463,-37.80789181582024,0.009028916,6.007309081620699,0.016884914,-11.393679703299085,0.021286273,-22.508551494294014,0.015953178,0.77389854,9.193805,8.734071,347.01947572232933,3.175721562940987,9.030934,5.6826153,1.4483023,0.6394557823129252,147,1
185,5970607902816680960,254.06213211040637,0.09380078,-37.79177911809208,0.05671234,6.049403169394811,0.11575872,-11.755365797581595,0.119465195,-22.361282307507715,0.09375024,1.0224928,19.910992,16.012217,346.8585327596784,3.403544991986505,17.415924,,,0.7414965986394558,147,1
187,5970610789034794752,254.2202712939068,0.11288961,-37.62090200292726,0.06784287,5.8248051885917205,0.12198509,-11.497923124299867,0.16406982,-22.503796843143483,0.117825985,0.9512401,19.648727,16.323774,347.07051205470503,3.4122462155290405,17.7099,,,0.6598639455782312,147,1
188,5971274065062691712,253.59165942145006,0.39371872,-37.789801090283255,0.22536051,5.523963951267378,0.4475236,-9.979825274720836,0.5566555,-21.45485624858636,0.39553076,1.054469,20.37684,17.705503,346.62680830609617,3.6946516654864126,19.416908,,,0.1292517006802721,147,1
189,5968324732550132736,252.0823022510453,0.09126616,-40.65804184512322,0.051631868,5.709555112050075,0.086371064,-11.691152128749453,0.11729685,-21.811767626665258,0.08613492,0.9896131,19.357542,15.777999,343.66499430850024,2.773304433299958,17.13974,,,0.9523809523809523,147,1
190,5970631679759881344,254.3561519355487,0.036192667,-37.58566481061821,0.023748038,6.006713083882775,0.040033575,-11.562870237883644,0.051411293,-22.654260479414006,0.040930912,1.0674016,17.506718,14.441829,347.16523250152113,3.3498773933212433,15.718694,,,0.6122448979591837,147,1
191,5968325625896269824,251.42831217429125,0.2723964,-41.33552643148881,0.16837128,5.563828642693037,0.2721204,-10.583632199085448,0.37263405,-20.88812176350615,0.26470393,1.0453676,,,342.8280698429357,2.7118729612372294,19.037106,,,0.3877551020408163,147,1
193,5968338476439156352,251.46945622143252,0.036286388,-41.052456511506676,0.023529537,5.440669398610398,0.039604846,-10.522961485976701,0.048578687,-20.50255635597494,0.03772323,1.1592884,17.133644,14.11839,343.06371987685276,2.8721476204297596,15.386895,,,0.3673469387755102,147,1
194,5970652634828832384,251.66935625134022,0.0743963,-40.004051275617606,0.049425237,5.473124262163757,0.08872912,-11.18317487228322,0.10156227,-20.91546562590883,0.08047774,1.92895,17.84482,14.608477,343.9620959615607,3.4357145313176507,15.983778,,,0.8571428571428571,147,1
195,5970652707899645568,251.58521305591324,0.060534418,-40.07710036789643,0.0393681,5.646737853065562,0.07223929,-11.923209880568717,0.08386181,-20.736957040504524,0.06787114,1.0244706,18.41003,15.407277,343.8645418494005,3.437553504468508,16.823196,,,0.9387755102040817,147,1
197,5968347130741502464,251.0977008853168,0.118127875,-41.08100709830034,0.080028616,5.977736710026752,0.13607222,-12.26802505323695,0.15944652,-22.57615134211616,0.12740713,0.9748442,20.372786,16.615826,342.8593581789069,3.0663691606157997,18.007933,,,0.6326530612244898,147,1
198,5968347169465609216,251.12743348195292,0.077088326,-41.07341089679556,0.05169675,5.909962276069415,0.0838674,-12.406500896160033,0.10525292,-22.55058578222358,0.08263302,1.0423387,18.508976,15.248288,342.879765965759,3.054337463335979,16.566795,,,0.5986394557823129,147,1
199,5968348097166801664,251.14787673224703,0.05098121,-40.98701431285279,0.033702597,5.883408595086681,0.057368692,-12.283689100643407,0.07147694,-22.560770875981035,0.054284975,0.9938472,18.564224,15.274123,342.95543112596846,3.0989857895115476,16.591686,,,0.6394557823129252,147,1
200,5968351361342059264,251.17739860418277,0.05208424,-40.83977136276398,0.03325625,5.75338601679478,0.06318459,-12.0612249952096,0.06802623,-21.666042029627697,0.051934976,0.7564288,5.556723,5.6769056,343.08182796573914,3.178042343815357,5.6139016,,,0.9659863945578231,147,1
201,5968353285487999232,251.37559702627212,0.051086456,-40.873983908601296,0.032761313,5.616895723048598,0.0546838,-12.284322631646901,0.07406856,-21.622866127304558,0.054042734,1.0538034,18.227358,15.008751,343.1535097371083,3.0419566271076244,16.344877,,,0.9251700680272109,147,1
203,6019277986814094336,250.52325499018423,0.52865976,-37.326464653808216,0.24411814,6.161402132227073,0.5502426,-12.17856758101978,0.69559985,-22.511702470796216,0.47891748,1.0770437,21.701641,18.33235,345.4174947998214,5.857674857540053,19.866205,,,0.4013605442176871,147,1
204,5970671296521070720,251.46453049280979,0.08667093,-39.77091617088701,0.05855184,5.723635143410999,0.1043929,-12.165501304585877,0.11848716,-23.002029903985857,0.09855364,3.1174173,16.990925,14.299218,344.03811614010243,3.7064463366476357,15.644341,-1.1392465,10.501094,0.32653061224489793,147,1
205,5970672288599120768,251.55495730814567,0.016659634,-39.74582656350199,0.010806064,6.0190383041428905,0.01836499,-12.149863159496261,0.023479337,-22.552285609757238,0.018252026,0.866593,8.822493,8.449384,344.1024049268984,3.6697592592514665,8.694517,2.8247495,1.139032,0.6530612244897959,147,1
